scenario_key,scenario_id,change,requirement_id,requirement_title,scenario_title,spec,line,source_digest
r2-02-execucao-duravel-e-resultados:R2-EXE-07-S02,R2-EXE-07-S02,r2-02-execucao-duravel-e-resultados,R2-EXE-07,SYNC direto e AUTO com espera limitada,Natureza incompatível,openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,167,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-07-S03,R2-EXE-07-S03,r2-02-execucao-duravel-e-resultados,R2-EXE-07,SYNC direto e AUTO com espera limitada,AUTO rápido e lento,openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,173,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-07-S04,R2-EXE-07-S04,r2-02-execucao-duravel-e-resultados,R2-EXE-07,SYNC direto e AUTO com espera limitada,Cliente desconecta,openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,179,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-08-S01,R2-EXE-08-S01,r2-02-execucao-duravel-e-resultados,R2-EXE-08,Representação final única por contrato de cliente,Igualdade completa,openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,191,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-08-S02,R2-EXE-08-S02,r2-02-execucao-duravel-e-resultados,R2-EXE-08,Representação final única por contrato de cliente,Upgrade e mudança de contrato,openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,197,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-08-S03,R2-EXE-08-S03,r2-02-execucao-duravel-e-resultados,R2-EXE-08,Representação final única por contrato de cliente,Resultado pendente ou expirado,openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,203,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-09-S01,R2-EXE-09-S01,r2-02-execucao-duravel-e-resultados,R2-EXE-09,Reconciliação de obrigações sem reexecutar efeitos,Protocolo órfão de despacho,openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,215,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-09-S02,R2-EXE-09-S02,r2-02-execucao-duravel-e-resultados,R2-EXE-09,Reconciliação de obrigações sem reexecutar efeitos,Parceiro sem consulta idempotente,openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,221,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-09-S03,R2-EXE-09-S03,r2-02-execucao-duravel-e-resultados,R2-EXE-09,Reconciliação de obrigações sem reexecutar efeitos,Callback antes da associação,openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,227,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-01-S01,R2-INT-01-S01,r2-03-integracoes-credenciais-e-pressao,R2-INT-01,Adapter executável homologado por capacidade,REST real distinto do simulador,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,11,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-01-S02,R2-INT-01-S02,r2-03-integracoes-credenciais-e-pressao,R2-INT-01,Adapter executável homologado por capacidade,Capacidade ausente,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,17,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-01-S03,R2-INT-01-S03,r2-03-integracoes-credenciais-e-pressao,R2-INT-01,Adapter executável homologado por capacidade,Protocolo especializado,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,23,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-02-S01,R2-INT-02-S01,r2-03-integracoes-credenciais-e-pressao,R2-INT-02,Credencial efetiva vinculada ao cliente e à conta,Dois clientes na mesma conta,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,35,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-02-S02,R2-INT-02-S02,r2-03-integracoes-credenciais-e-pressao,R2-INT-02,Credencial efetiva vinculada ao cliente e à conta,Vínculo dedicado indisponível,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,41,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-02-S03,R2-INT-02-S03,r2-03-integracoes-credenciais-e-pressao,R2-INT-02,Credencial efetiva vinculada ao cliente e à conta,Rotação e cache,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,47,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-03-S01,R2-INT-03-S01,r2-03-integracoes-credenciais-e-pressao,R2-INT-03,Segredos reais e cache dispensável,mTLS comprovado,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,59,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-03-S02,R2-INT-03-S02,r2-03-integracoes-credenciais-e-pressao,R2-INT-03,Segredos reais e cache dispensável,Redis ausente,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,65,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-03-S03,R2-INT-03-S03,r2-03-integracoes-credenciais-e-pressao,R2-INT-03,Segredos reais e cache dispensável,Cofre indisponível,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,71,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-04-S01,R2-INT-04-S01,r2-03-integracoes-credenciais-e-pressao,R2-INT-04,Polling e callback combináveis e coordenados,Ativação de polling,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,83,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-04-S02,R2-INT-04-S02,r2-03-integracoes-credenciais-e-pressao,R2-INT-04,Polling e callback combináveis e coordenados,Resposta pendente saudável,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,89,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-04-S03,R2-INT-04-S03,r2-03-integracoes-credenciais-e-pressao,R2-INT-04,Polling e callback combináveis e coordenados,Polling e callback concorrentes,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,95,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-04-S04,R2-INT-04-S04,r2-03-integracoes-credenciais-e-pressao,R2-INT-04,Polling e callback combináveis e coordenados,Falha de recibo,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,101,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-05-S01,R2-INT-05-S01,r2-03-integracoes-credenciais-e-pressao,R2-INT-05,Janela absoluta de retry e classificação de falha,TTL zero,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,113,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-05-S02,R2-INT-05-S02,r2-03-integracoes-credenciais-e-pressao,R2-INT-05,Janela absoluta de retry e classificação de falha,Reinício no meio da janela,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,119,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-05-S03,R2-INT-05-S03,r2-03-integracoes-credenciais-e-pressao,R2-INT-05,Janela absoluta de retry e classificação de falha,429 com espera incompatível,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,125,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-05-S04,R2-INT-05-S04,r2-03-integracoes-credenciais-e-pressao,R2-INT-05,Janela absoluta de retry e classificação de falha,Timeout após envio,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,131,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-06-S01,R2-INT-06-S01,r2-03-integracoes-credenciais-e-pressao,R2-INT-06,Controle adaptativo global por domínio de capacidade,Provedor degrada,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,143,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-06-S02,R2-INT-06-S02,r2-03-integracoes-credenciais-e-pressao,R2-INT-06,Controle adaptativo global por domínio de capacidade,Provedor escala,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,149,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-06-S03,R2-INT-06-S03,r2-03-integracoes-credenciais-e-pressao,R2-INT-06,Controle adaptativo global por domínio de capacidade,Três réplicas e partição,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,155,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-06-S04,R2-INT-06-S04,r2-03-integracoes-credenciais-e-pressao,R2-INT-06,Controle adaptativo global por domínio de capacidade,Ruído de cliente,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,161,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-07-S01,R2-INT-07-S01,r2-03-integracoes-credenciais-e-pressao,R2-INT-07,Entrega ao cliente com identidade e política próprias,Mesma URL em dois tenants,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,173,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-07-S02,R2-INT-07-S02,r2-03-integracoes-credenciais-e-pressao,R2-INT-07,Entrega ao cliente com identidade e política próprias,Rotação e replay,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,179,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-07-S03,R2-INT-07-S03,r2-03-integracoes-credenciais-e-pressao,R2-INT-07,Entrega ao cliente com identidade e política próprias,Destino lento ou indisponível,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,185,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-07-S04,R2-INT-07-S04,r2-03-integracoes-credenciais-e-pressao,R2-INT-07,Entrega ao cliente com identidade e política próprias,Duplicata no receptor,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,191,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-08-S01,R2-INT-08-S01,r2-03-integracoes-credenciais-e-pressao,R2-INT-08,SLA do provedor separado de SLA do cliente,Violação apenas do provedor,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,203,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-08-S02,R2-INT-08-S02,r2-03-integracoes-credenciais-e-pressao,R2-INT-08,SLA do provedor separado de SLA do cliente,Rejeição contratada,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,209,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-08-S03,R2-INT-08-S03,r2-03-integracoes-credenciais-e-pressao,R2-INT-08,SLA do provedor separado de SLA do cliente,Coorte ainda aberta,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,215,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-04-catalogo-produtos-e-contratos:R2-CAT-01-S01,R2-CAT-01-S01,r2-04-catalogo-produtos-e-contratos,R2-CAT-01,Catálogo versionado com publicação governada,Publicação válida,openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md,11,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-04-catalogo-produtos-e-contratos:R2-CAT-01-S02,R2-CAT-01-S02,r2-04-catalogo-produtos-e-contratos,R2-CAT-01,Catálogo versionado com publicação governada,Sobrescrita de publicado,openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md,17,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-04-catalogo-produtos-e-contratos:R2-CAT-01-S03,R2-CAT-01-S03,r2-04-catalogo-produtos-e-contratos,R2-CAT-01,Catálogo versionado com publicação governada,Edição concorrente,openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md,23,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-04-catalogo-produtos-e-contratos:R2-CAT-02-S01,R2-CAT-02-S01,r2-04-catalogo-produtos-e-contratos,R2-CAT-02,Ofertas por cliente e roteamento autorizado,Seleção elegível,openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md,35,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-04-catalogo-produtos-e-contratos:R2-CAT-02-S02,R2-CAT-02-S02,r2-04-catalogo-produtos-e-contratos,R2-CAT-02,Ofertas por cliente e roteamento autorizado,Conta escolhida pelo cliente,openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md,41,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-04-catalogo-produtos-e-contratos:R2-CAT-02-S03,R2-CAT-02-S03,r2-04-catalogo-produtos-e-contratos,R2-CAT-02,Ofertas por cliente e roteamento autorizado,Sem combinação de SLA viável,openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md,47,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-04-catalogo-produtos-e-contratos:R2-CAT-03-S01,R2-CAT-03-S01,r2-04-catalogo-produtos-e-contratos,R2-CAT-03,Agregação paralela limitada,A e B independentes,openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md,59,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-04-catalogo-produtos-e-contratos:R2-CAT-03-S02,R2-CAT-03-S02,r2-04-catalogo-produtos-e-contratos,R2-CAT-03,Agregação paralela limitada,Passo opcional falha,openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md,65,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-04-catalogo-produtos-e-contratos:R2-CAT-03-S03,R2-CAT-03-S03,r2-04-catalogo-produtos-e-contratos,R2-CAT-03,Agregação paralela limitada,Fan-out abusivo,openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md,71,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-04-catalogo-produtos-e-contratos:R2-CAT-04-S01,R2-CAT-04-S01,r2-04-catalogo-produtos-e-contratos,R2-CAT-04,Composição por DAG e compensações,Dependência C,openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md,83,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-04-catalogo-produtos-e-contratos:R2-CAT-04-S02,R2-CAT-04-S02,r2-04-catalogo-produtos-e-contratos,R2-CAT-04,Composição por DAG e compensações,Ciclo ou referência inválida,openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md,89,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-04-catalogo-produtos-e-contratos:R2-CAT-04-S03,R2-CAT-04-S03,r2-04-catalogo-produtos-e-contratos,R2-CAT-04,Composição por DAG e compensações,Compensação incompleta,openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md,95,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-04-catalogo-produtos-e-contratos:R2-CAT-05-S01,R2-CAT-05-S01,r2-04-catalogo-produtos-e-contratos,R2-CAT-05,Perfis técnicos de entrada e saída por cliente,Dois contratos legados,openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md,107,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-04-catalogo-produtos-e-contratos:R2-CAT-05-S02,R2-CAT-05-S02,r2-04-catalogo-produtos-e-contratos,R2-CAT-05,Perfis técnicos de entrada e saída por cliente,Transformação inválida,openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md,113,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-04-catalogo-produtos-e-contratos:R2-CAT-05-S03,R2-CAT-05-S03,r2-04-catalogo-produtos-e-contratos,R2-CAT-05,Perfis técnicos de entrada e saída por cliente,Upgrade de schema,openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md,119,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-04-catalogo-produtos-e-contratos:R2-CAT-06-S01,R2-CAT-06-S01,r2-04-catalogo-produtos-e-contratos,R2-CAT-06,Snapshot e projeções independentes de consulta por pedido,Contrato muda durante processamento,openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md,131,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-04-catalogo-produtos-e-contratos:R2-CAT-06-S02,R2-CAT-06-S02,r2-04-catalogo-produtos-e-contratos,R2-CAT-06,Snapshot e projeções independentes de consulta por pedido,Atlas parado,openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md,137,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-04-catalogo-produtos-e-contratos:R2-CAT-06-S03,R2-CAT-06-S03,r2-04-catalogo-produtos-e-contratos,R2-CAT-06,Snapshot e projeções independentes de consulta por pedido,Revogação de segurança,openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md,143,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-04-catalogo-produtos-e-contratos:R2-CAT-07-S01,R2-CAT-07-S01,r2-04-catalogo-produtos-e-contratos,R2-CAT-07,Importação segura e inventário executável distinto,Reimportação idempotente,openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md,155,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
