scenario_key,scenario_id,change,requirement_id,requirement_title,scenario_title,status,evidence,spec,line,source_digest
r2-02-execucao-duravel-e-resultados:R2-EXE-05-S02,R2-EXE-05-S02,r2-02-execucao-duravel-e-resultados,R2-EXE-05,"Inbox, outbox e confirmação de mensagens",Reentrega após commit,PASS_INTEGRADO,r2-int-exe-qualification.log — TestOperationFactPostgresCustody deduplica inbox após reentrega,openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,113,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-05-S03,R2-EXE-05-S03,r2-02-execucao-duravel-e-resultados,R2-EXE-05,"Inbox, outbox e confirmação de mensagens",Schema desconhecido,PASS_INTEGRADO,r2-int-exe-qualification.log — TestOperationFactPostgresCustody quarentena tipo desconhecido e preserva identidade,openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,119,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-06-S01,R2-EXE-06-S01,r2-02-execucao-duravel-e-resultados,R2-EXE-06,Deadline por confirmação durável e final tardio,Timer atrasado,PASS_INTEGRADO,late-success-expiry-smoke.json — finalização bem-sucedida após deadline foi arbitrada como EXPIRED/SLA_EXCEEDED sem persistir resultado do provedor,openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,131,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-06-S02,R2-EXE-06-S02,r2-02-execucao-duravel-e-resultados,R2-EXE-06,Deadline por confirmação durável e final tardio,Commit cruza o limite,PASS_INTEGRADO,"commit-crosses-deadline-smoke.json — lock iniciado antes do deadline e liberado depois arbitrou EXPIRED/REJECTED_LATE_SLA, sem resultado tardio e com um único fato terminal",openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,137,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-06-S03,R2-EXE-06-S03,r2-02-execucao-duravel-e-resultados,R2-EXE-06,Deadline por confirmação durável e final tardio,Final e expiração concorrentes,PASS_INTEGRADO,"finalize-expiry-race-smoke.json — finalização e expiração concorrentes convergiram via PostgreSQL para uma única transição terminal, result_version/version 1 e um único protocol.finalized",openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,143,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-06-S04,R2-EXE-06-S04,r2-02-execucao-duravel-e-resultados,R2-EXE-06,Deadline por confirmação durável e final tardio,Resultado tardio custoso,PASS_INTEGRADO_LOCAL,late-costly-result-finance-latest.log — final tardio preservou EXPIRED/SLA_EXCEEDED no GET e na representação do webhook,openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,149,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-07-S01,R2-EXE-07-S01,r2-02-execucao-duravel-e-resultados,R2-EXE-07,SYNC direto e AUTO com espera limitada,SYNC com broker parado,PASS_INTEGRADO,"broker-outage-runtime-latest.json — LocalStack foi interrompido, Orbita/Cometa foram recriados sem dependência do broker, SYNC e GET retornaram SUCCEEDED com persistência confirmada e o broker foi restaurado",openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,161,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-07-S02,R2-EXE-07-S02,r2-02-execucao-duravel-e-resultados,R2-EXE-07,SYNC direto e AUTO com espera limitada,Natureza incompatível,PASS_INTEGRADO_LOCAL,"admin-technical-policy-smoke.json + offer-resolution-runtime-latest.json — publicação/resolução rejeitaram SYNC incompatível com provedor async_poll com erro explícito, sem ativar a oferta e sem escolher ASYNC automaticamente",openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,167,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-07-S03,R2-EXE-07-S03,r2-02-execucao-duravel-e-resultados,R2-EXE-07,SYNC direto e AUTO com espera limitada,AUTO rápido e lento,PASS_INTEGRADO,r2-int-exe-qualification.log — TestAutoPostgresBoundedWait retorna final rápido ou 202 tardio sem renovar espera,openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,173,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-07-S04,R2-EXE-07-S04,r2-02-execucao-duravel-e-resultados,R2-EXE-07,SYNC direto e AUTO com espera limitada,Cliente desconecta,PASS_INTEGRADO,r2-int-exe-qualification.log — TestAutoPostgresBoundedWait preserva intenção após desconexão,openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,179,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-08-S01,R2-EXE-08-S01,r2-02-execucao-duravel-e-resultados,R2-EXE-08,Representação final única por contrato de cliente,Igualdade completa,PASS_INTEGRADO,"representation-runtime-latest.json — Chromium/OIDC publicou destino app-acme v4 com timeout compatível com o lease, POST SYNC retornou representação final, GET reutilizou os mesmos bytes/hash e Pulsar entregou o mesmo corpo ao webhook-sink",openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,191,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-08-S02,R2-EXE-08-S02,r2-02-execucao-duravel-e-resultados,R2-EXE-08,Representação final única por contrato de cliente,Upgrade e mudança de contrato,PARCIAL_INTEGRADO,"final-representation-immutable-smoke.json — tentativa de substituir representação v1 por v2 após commit terminal foi recusada, preservando status, bytes, result_version e fato final",openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,197,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-08-S03,R2-EXE-08-S03,r2-02-execucao-duravel-e-resultados,R2-EXE-08,Representação final única por contrato de cliente,Resultado pendente ou expirado,PASS_INTEGRADO,public-representation-state-smoke.json — PostgreSQL + HTTP público serviram WAITING_PROVIDER e EXPIRED com HTTP 200,openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,203,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-09-S01,R2-EXE-09-S01,r2-02-execucao-duravel-e-resultados,R2-EXE-09,Reconciliação de obrigações sem reexecutar efeitos,Protocolo órfão de despacho,PASS_INTEGRADO,"orphan-dispatch-recovery-smoke.json — intenção READY antiga com lease expirado foi diagnosticada e recuperada com a mesma identidade, sem novo despacho",openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,215,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-09-S02,R2-EXE-09-S02,r2-02-execucao-duravel-e-resultados,R2-EXE-09,Reconciliação de obrigações sem reexecutar efeitos,Parceiro sem consulta idempotente,PASS_INTEGRADO,r2-int-exe-qualification.log — TestReconciliationWorkerResolvesStatusWithoutReplay reconcilia com GET e zero POST,openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,221,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-02-execucao-duravel-e-resultados:R2-EXE-09-S03,R2-EXE-09-S03,r2-02-execucao-duravel-e-resultados,R2-EXE-09,Reconciliação de obrigações sem reexecutar efeitos,Callback antes da associação,PASS_INTEGRADO,r2-int-exe-qualification.log — TestPostgresOrphanCapabilityHashDoesNotShadowValidCallback,openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md,227,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-01-S01,R2-INT-01-S01,r2-03-integracoes-credenciais-e-pressao,R2-INT-01,Adapter executável homologado por capacidade,REST real distinto do simulador,PASS_INTEGRADO,"rest-adapter-executor-smoke.json + r2-rest-adapter-latest.log — executor PostgreSQL chamou POST /analise pelo adapter rest-json-v1, persistiu SUCCEEDED e não usou provider-sim",openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,11,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-01-S02,R2-INT-01-S02,r2-03-integracoes-credenciais-e-pressao,R2-INT-01,Adapter executável homologado por capacidade,Capacidade ausente,PASS_UNITARIO,r2-int-exe-qualification.log — TestAdapterRegistryDoesNotTurnCatalogIDIntoTransport,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,17,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-01-S03,R2-INT-01-S03,r2-03-integracoes-credenciais-e-pressao,R2-INT-01,Adapter executável homologado por capacidade,Protocolo especializado,PASS_UNITARIO,r2-int-exe-qualification.log — TestAdapterRegistryFailsClosedForUnknownRuntimeAdapter e TestAdapterRegistryReadsExplicitRuntimeAllowlist,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,23,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-02-S01,R2-INT-02-S01,r2-03-integracoes-credenciais-e-pressao,R2-INT-02,Credencial efetiva vinculada ao cliente e à conta,Dois clientes na mesma conta,PASS_INTEGRADO_LOCAL,r2-int-exe-qualification.log — TestOAuthSameProviderAccountUsesEachDedicatedBindingCredential com duas credenciais simultâneas na mesma conta,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,35,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-02-S02,R2-INT-02-S02,r2-03-integracoes-credenciais-e-pressao,R2-INT-02,Credencial efetiva vinculada ao cliente e à conta,Vínculo dedicado indisponível,PASS_UNITARIO,r2-int-exe-qualification.log — TestBasicUsesDecryptedVersionWithoutFallback recusa versão dedicada ausente,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,41,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-02-S03,R2-INT-02-S03,r2-03-integracoes-credenciais-e-pressao,R2-INT-02,Credencial efetiva vinculada ao cliente e à conta,Rotação e cache,PASS_UNITARIO,r2-int-exe-qualification.log — TestOAuthCacheRevocationAndExpiry invalida versão antiga e respeita expiração,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,47,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-03-S01,R2-INT-03-S01,r2-03-integracoes-credenciais-e-pressao,R2-INT-03,Segredos reais e cache dispensável,mTLS comprovado,PASS_INTEGRADO_LOCAL,r2-int-exe-qualification.log — TestMTLSOAuthUsesClientCertificateAndPinnedCA com handshake HTTPS real,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,59,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-03-S02,R2-INT-03-S02,r2-03-integracoes-credenciais-e-pressao,R2-INT-03,Segredos reais e cache dispensável,Redis ausente,PASS_INTEGRADO_LOCAL,r2-int-exe-qualification.log — TestOAuthWorksWithoutRedisAndScopesTokensByBinding com cache L1 e Redis indisponível,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,65,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-03-S03,R2-INT-03-S03,r2-03-integracoes-credenciais-e-pressao,R2-INT-03,Segredos reais e cache dispensável,Cofre indisponível,PASS_INTEGRADO_LOCAL,r2-int-exe-qualification.log — TestOAuthExpiredL1RefusesRevokedSecretWhileHealthyBindingContinues recusa material revogado sem header e mantém binding saudável,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,71,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-04-S01,R2-INT-04-S01,r2-03-integracoes-credenciais-e-pressao,R2-INT-04,Polling e callback combináveis e coordenados,Ativação de polling,PASS_INTEGRADO_LOCAL,r2-int-exe-qualification.log — TestPostgresPollingAuthenticatedHTTP conserva agenda e autenticação,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,83,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-04-S02,R2-INT-04-S02,r2-03-integracoes-credenciais-e-pressao,R2-INT-04,Polling e callback combináveis e coordenados,Resposta pendente saudável,PASS_INTEGRADO_LOCAL,r2-int-exe-qualification.log — TestPostgresPollingClaimsFenceAndAbsoluteDeadline preserva deadline e bloqueia orçamento insuficiente,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,89,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-04-S03,R2-INT-04-S03,r2-03-integracoes-credenciais-e-pressao,R2-INT-04,Polling e callback combináveis e coordenados,Polling e callback concorrentes,PASS_INTEGRADO_LOCAL,r2-int-exe-qualification.log — TestPostgresPollingCallbackConflictRetainsBoth classifica observações concorrentes,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,95,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-04-S04,R2-INT-04-S04,r2-03-integracoes-credenciais-e-pressao,R2-INT-04,Polling e callback combináveis e coordenados,Falha de recibo,PASS_INTEGRADO_LOCAL,r2-int-exe-qualification.log — TestCallbackDoesNotAckWhenCustodyAuthorityUnavailable retorna 503 sem ACK 2xx,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,101,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-05-S01,R2-INT-05-S01,r2-03-integracoes-credenciais-e-pressao,R2-INT-05,Janela absoluta de retry e classificação de falha,TTL zero,PASS_INTEGRADO_LOCAL,r2-int-exe-qualification.log — TestPostgresRetryHorizonTTLZeroDoesNotRequeue,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,113,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-05-S02,R2-INT-05-S02,r2-03-integracoes-credenciais-e-pressao,R2-INT-05,Janela absoluta de retry e classificação de falha,Reinício no meio da janela,PASS_INTEGRADO_LOCAL,r2-int-exe-qualification.log — TestPostgresRetryHorizonStartsOnceAndExpires preserva retry_until após takeover,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,119,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-05-S03,R2-INT-05-S03,r2-03-integracoes-credenciais-e-pressao,R2-INT-05,Janela absoluta de retry e classificação de falha,429 com espera incompatível,PASS_INTEGRADO_LOCAL,r2-int-exe-qualification.log — TestPostgresPollingRetryAfterBeyondDeadlineIsNotClaimed,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,125,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-05-S04,R2-INT-05-S04,r2-03-integracoes-credenciais-e-pressao,R2-INT-05,Janela absoluta de retry e classificação de falha,Timeout após envio,PASS_INTEGRADO_LOCAL,r2-int-exe-qualification.log — TestPostgresExecutorDropAfterEffectIsUnknownAndNotReexecuted,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,131,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-06-S01,R2-INT-06-S01,r2-03-integracoes-credenciais-e-pressao,R2-INT-06,Controle adaptativo global por domínio de capacidade,Provedor degrada,PASS_INTEGRADO_LOCAL,r2-int-exe-qualification.log — TestPostgresCapacityAdaptiveAndPending reduz limite sob timeout/latência,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,143,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-06-S02,R2-INT-06-S02,r2-03-integracoes-credenciais-e-pressao,R2-INT-06,Controle adaptativo global por domínio de capacidade,Provedor escala,PASS_INTEGRADO_LOCAL,r2-int-exe-qualification.log — TestPostgresCapacityAdaptiveAndPending recupera gradualmente após estabilidade,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,149,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-06-S03,R2-INT-06-S03,r2-03-integracoes-credenciais-e-pressao,R2-INT-06,Controle adaptativo global por domínio de capacidade,Três réplicas e partição,PASS_INTEGRADO_LOCAL,"r2-int-exe-qualification.log — TestPostgresCapacityPartitionDeniesStaleReplicaAndPreservesHealthyTenant limita três réplicas, nega réplica particionada e preserva reserva de B",openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,155,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-06-S04,R2-INT-06-S04,r2-03-integracoes-credenciais-e-pressao,R2-INT-06,Controle adaptativo global por domínio de capacidade,Ruído de cliente,PASS_INTEGRADO_LOCAL,r2-int-exe-qualification.log — TestPostgresCapacityRollingRateIsolation e TestPostgresCapacityPartitionDeniesStaleReplicaAndPreservesHealthyTenant contêm ruído de A sem consumir quota de B,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,161,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-07-S01,R2-INT-07-S01,r2-03-integracoes-credenciais-e-pressao,R2-INT-07,Entrega ao cliente com identidade e política próprias,Mesma URL em dois tenants,PASS_INTEGRADO,r2-int-exe-qualification.log — TestPostgresVersionedWebhookCustody separa chaves por tenant com mesma URL,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,173,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-03-integracoes-credenciais-e-pressao:R2-INT-07-S02,R2-INT-07-S02,r2-03-integracoes-credenciais-e-pressao,R2-INT-07,Entrega ao cliente com identidade e política próprias,Rotação e replay,PASS_INTEGRADO,r2-int-exe-qualification.log — TestPostgresVersionedWebhookCustody congela versão histórica para reentrega,openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md,179,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
